trip_id,booking_date,days_left,seats_booked,capacity,occupancy_pct
1721,2026-05-24,1,28,40,70.0
1721,2026-05-25,0,27,40,67.5
1722,2026-04-02,18,1,55,1.82
1722,2026-04-03,17,2,55,3.64
1722,2026-04-04,16,2,55,3.64
1722,2026-04-05,15,3,55,5.45
1722,2026-04-06,14,4,55,7.27
1722,2026-04-07,13,6,55,10.91
1722,2026-04-08,12,8,55,14.55
1722,2026-04-09,11,9,55,16.36
1722,2026-04-10,10,13,55,23.64
1722,2026-04-11,9,16,55,29.09
1722,2026-04-12,8,19,55,34.55
1722,2026-04-13,7,20,55,36.36
1722,2026-04-14,6,28,55,50.91
1722,2026-04-15,5,29,55,52.73
1722,2026-04-16,4,34,55,61.82
1722,2026-04-17,3,34,55,61.82
1722,2026-04-18,2,35,55,63.64
1722,2026-04-19,1,37,55,67.27
1722,2026-04-20,0,36,55,65.45
1723,2026-05-08,27,1,53,1.89
1723,2026-05-09,26,1,53,1.89
1723,2026-05-10,25,1,53,1.89
1723,2026-05-11,24,2,53,3.77
1723,2026-05-12,23,2,53,3.77
1723,2026-05-13,22,3,53,5.66
1723,2026-05-14,21,4,53,7.55
1723,2026-05-15,20,6,53,11.32
1723,2026-05-16,19,8,53,15.09
1723,2026-05-17,18,9,53,16.98
1723,2026-05-18,17,13,53,24.53
1723,2026-05-19,16,15,53,28.3
1723,2026-05-20,15,16,53,30.19
1723,2026-05-21,14,21,53,39.62
1723,2026-05-22,13,25,53,47.17
1723,2026-05-23,12,28,53,52.83
1723,2026-05-24,11,28,53,52.83
1723,2026-05-25,10,30,53,56.6
1723,2026-05-26,9,38,53,71.7
1723,2026-05-27,8,38,53,71.7
1723,2026-05-28,7,38,53,71.7
1723,2026-05-29,6,38,53,71.7
1723,2026-05-30,5,40,53,75.47
1723,2026-05-31,4,41,53,77.36
1723,2026-06-01,3,40,53,75.47
1723,2026-06-02,2,42,53,79.25
1723,2026-06-03,1,42,53,79.25
1723,2026-06-04,0,42,53,79.25
1724,2025-10-17,14,2,52,3.85
1724,2025-10-18,13,3,52,5.77
1724,2025-10-19,12,4,52,7.69
1724,2025-10-20,11,6,52,11.54
1724,2025-10-21,10,7,52,13.46
1724,2025-10-22,9,9,52,17.31
1724,2025-10-23,8,10,52,19.23
1724,2025-10-24,7,14,52,26.92
1724,2025-10-25,6,17,52,32.69
1724,2025-10-26,5,21,52,40.38
1724,2025-10-27,4,24,52,46.15
1724,2025-10-28,3,25,52,48.08
1724,2025-10-29,2,31,52,59.62
1724,2025-10-30,1,33,52,63.46
1724,2025-10-31,0,33,52,63.46
1725,2026-04-30,19,3,39,7.69
1725,2026-05-01,18,3,39,7.69
1725,2026-05-02,17,4,39,10.26
1725,2026-05-03,16,5,39,12.82
1725,2026-05-04,15,5,39,12.82
1725,2026-05-05,14,6,39,15.38
1725,2026-05-06,13,7,39,17.95
1725,2026-05-07,12,7,39,17.95
1725,2026-05-08,11,8,39,20.51
1725,2026-05-09,10,10,39,25.64
1725,2026-05-10,9,10,39,25.64
1725,2026-05-11,8,11,39,28.21
1725,2026-05-12,7,12,39,30.77
1725,2026-05-13,6,12,39,30.77
1725,2026-05-14,5,16,39,41.03
1725,2026-05-15,4,17,39,43.59
1725,2026-05-16,3,16,39,41.03
1725,2026-05-17,2,17,39,43.59
1725,2026-05-18,1,17,39,43.59
1725,2026-05-19,0,18,39,46.15
1726,2025-11-15,28,1,29,3.45
1726,2025-11-16,27,1,29,3.45
1726,2025-11-17,26,1,29,3.45
1726,2025-11-18,25,1,29,3.45
1726,2025-11-19,24,2,29,6.9
1726,2025-11-20,23,2,29,6.9
1726,2025-11-21,22,2,29,6.9
1726,2025-11-22,21,2,29,6.9
1726,2025-11-23,20,3,29,10.34
1726,2025-11-24,19,3,29,10.34
1726,2025-11-25,18,4,29,13.79
1726,2025-11-26,17,4,29,13.79
1726,2025-11-27,16,5,29,17.24
1726,2025-11-28,15,6,29,20.69
1726,2025-11-29,14,6,29,20.69
1726,2025-11-30,13,7,29,24.14
1726,2025-12-01,12,8,29,27.59
1726,2025-12-02,11,10,29,34.48
1726,2025-12-03,10,10,29,34.48
1726,2025-12-04,9,10,29,34.48
1726,2025-12-05,8,11,29,37.93
1726,2025-12-06,7,14,29,48.28
1726,2025-12-07,6,14,29,48.28
1726,2025-12-08,5,16,29,55.17
1726,2025-12-09,4,18,29,62.07
1726,2025-12-10,3,18,29,62.07
1726,2025-12-11,2,19,29,65.52
1726,2025-12-12,1,18,29,62.07
1726,2025-12-13,0,20,29,68.97
1727,2026-03-09,39,0,54,0.0
1727,2026-03-10,38,0,54,0.0
1727,2026-03-11,37,0,54,0.0
1727,2026-03-12,36,0,54,0.0
1727,2026-03-13,35,0,54,0.0
1727,2026-03-14,34,0,54,0.0
1727,2026-03-15,33,0,54,0.0
1727,2026-03-16,32,1,54,1.85
1727,2026-03-17,31,1,54,1.85
1727,2026-03-18,30,1,54,1.85
1727,2026-03-19,29,1,54,1.85
1727,2026-03-20,28,1,54,1.85
1727,2026-03-21,27,1,54,1.85
1727,2026-03-22,26,2,54,3.7
1727,2026-03-23,25,2,54,3.7
1727,2026-03-24,24,2,54,3.7
1727,2026-03-25,23,2,54,3.7
1727,2026-03-26,22,3,54,5.56
1727,2026-03-27,21,4,54,7.41
1727,2026-03-28,20,5,54,9.26
1727,2026-03-29,19,5,54,9.26
1727,2026-03-30,18,5,54,9.26
1727,2026-03-31,17,6,54,11.11
1727,2026-04-01,16,8,54,14.81
1727,2026-04-02,15,8,54,14.81
1727,2026-04-03,14,9,54,16.67
1727,2026-04-04,13,11,54,20.37
1727,2026-04-05,12,11,54,20.37
1727,2026-04-06,11,12,54,22.22
1727,2026-04-07,10,12,54,22.22
1727,2026-04-08,9,13,54,24.07
1727,2026-04-09,8,17,54,31.48
1727,2026-04-10,7,17,54,31.48
1727,2026-04-11,6,20,54,37.04
1727,2026-04-12,5,21,54,38.89
1727,2026-04-13,4,21,54,38.89
1727,2026-04-14,3,22,54,40.74
1727,2026-04-15,2,22,54,40.74
1727,2026-04-16,1,22,54,40.74
1727,2026-04-17,0,24,54,44.44
1728,2026-01-21,17,5,32,15.62
1728,2026-01-22,16,6,32,18.75
1728,2026-01-23,15,6,32,18.75
1728,2026-01-24,14,8,32,25.0
1728,2026-01-25,13,9,32,28.12
1728,2026-01-26,12,10,32,31.25
1728,2026-01-27,11,11,32,34.38
1728,2026-01-28,10,15,32,46.88
1728,2026-01-29,9,16,32,50.0
1728,2026-01-30,8,16,32,50.0
1728,2026-01-31,7,19,32,59.38
1728,2026-02-01,6,19,32,59.38
1728,2026-02-02,5,20,32,62.5
1728,2026-02-03,4,23,32,71.88
1728,2026-02-04,3,23,32,71.88
1728,2026-02-05,2,25,32,78.12
1728,2026-02-06,1,24,32,75.0
1728,2026-02-07,0,26,32,81.25
1729,2025-12-28,18,2,42,4.76
1729,2025-12-29,17,2,42,4.76
1729,2025-12-30,16,3,42,7.14
1729,2025-12-31,15,4,42,9.52
1729,2026-01-01,14,5,42,11.9
1729,2026-01-02,13,6,42,14.29
1729,2026-01-03,12,7,42,16.67
1729,2026-01-04,11,10,42,23.81
1729,2026-01-05,10,12,42,28.57
1729,2026-01-06,9,15,42,35.71
1729,2026-01-07,8,16,42,38.1
1729,2026-01-08,7,20,42,47.62
1729,2026-01-09,6,24,42,57.14
1729,2026-01-10,5,25,42,59.52
1729,2026-01-11,4,25,42,59.52
1729,2026-01-12,3,28,42,66.67
1729,2026-01-13,2,33,42,78.57
1729,2026-01-14,1,33,42,78.57
1729,2026-01-15,0,34,42,80.95
1730,2025-10-13,14,4,55,7.27
1730,2025-10-14,13,5,55,9.09
1730,2025-10-15,12,6,55,10.91
1730,2025-10-16,11,6,55,10.91
1730,2025-10-17,10,8,55,14.55
1730,2025-10-18,9,8,55,14.55
1730,2025-10-19,8,10,55,18.18
1730,2025-10-20,7,10,55,18.18
1730,2025-10-21,6,13,55,23.64
1730,2025-10-22,5,14,55,25.45
1730,2025-10-23,4,14,55,25.45
1730,2025-10-24,3,16,55,29.09
1730,2025-10-25,2,16,55,29.09
1730,2025-10-26,1,16,55,29.09
1730,2025-10-27,0,18,55,32.73
1731,2025-08-24,21,1,56,1.79
1731,2025-08-25,20,1,56,1.79
1731,2025-08-26,19,1,56,1.79
1731,2025-08-27,18,1,56,1.79
1731,2025-08-28,17,2,56,3.57
1731,2025-08-29,16,2,56,3.57
1731,2025-08-30,15,2,56,3.57
1731,2025-08-31,14,3,56,5.36
1731,2025-09-01,13,4,56,7.14
1731,2025-09-02,12,6,56,10.71
1731,2025-09-03,11,7,56,12.5
1731,2025-09-04,10,8,56,14.29
1731,2025-09-05,9,10,56,17.86
1731,2025-09-06,8,11,56,19.64
1731,2025-09-07,7,13,56,23.21
1731,2025-09-08,6,15,56,26.79
1731,2025-09-09,5,17,56,30.36
1731,2025-09-10,4,19,56,33.93
1731,2025-09-11,3,21,56,37.5
1731,2025-09-12,2,23,56,41.07
1731,2025-09-13,1,27,56,48.21
1731,2025-09-14,0,27,56,48.21
1732,2026-04-24,26,3,55,5.45
1732,2026-04-25,25,3,55,5.45
1732,2026-04-26,24,4,55,7.27
1732,2026-04-27,23,4,55,7.27
1732,2026-04-28,22,5,55,9.09
1732,2026-04-29,21,6,55,10.91
1732,2026-04-30,20,6,55,10.91
1732,2026-05-01,19,7,55,12.73
1732,2026-05-02,18,9,55,16.36
1732,2026-05-03,17,9,55,16.36
1732,2026-05-04,16,10,55,18.18
1732,2026-05-05,15,13,55,23.64
1732,2026-05-06,14,15,55,27.27
1732,2026-05-07,13,15,55,27.27
1732,2026-05-08,12,17,55,30.91
1732,2026-05-09,11,17,55,30.91
1732,2026-05-10,10,19,55,34.55
1732,2026-05-11,9,20,55,36.36
1732,2026-05-12,8,21,55,38.18
1732,2026-05-13,7,21,55,38.18
1732,2026-05-14,6,25,55,45.45
1732,2026-05-15,5,25,55,45.45
1732,2026-05-16,4,24,55,43.64
1732,2026-05-17,3,26,55,47.27
1732,2026-05-18,2,26,55,47.27
1732,2026-05-19,1,26,55,47.27
1732,2026-05-20,0,26,55,47.27
1733,2025-10-29,44,0,56,0.0
1733,2025-10-30,43,0,56,0.0
1733,2025-10-31,42,0,56,0.0
1733,2025-11-01,41,1,56,1.79
1733,2025-11-02,40,1,56,1.79
1733,2025-11-03,39,1,56,1.79
1733,2025-11-04,38,2,56,3.57
1733,2025-11-05,37,3,56,5.36
1733,2025-11-06,36,3,56,5.36
1733,2025-11-07,35,4,56,7.14
1733,2025-11-08,34,6,56,10.71
1733,2025-11-09,33,9,56,16.07
1733,2025-11-10,32,11,56,19.64
1733,2025-11-11,31,14,56,25.0
1733,2025-11-12,30,17,56,30.36
1733,2025-11-13,29,22,56,39.29
1733,2025-11-14,28,25,56,44.64
1733,2025-11-15,27,32,56,57.14
1733,2025-11-16,26,35,56,62.5
1733,2025-11-17,25,38,56,67.86
1733,2025-11-18,24,38,56,67.86
1733,2025-11-19,23,41,56,73.21
1733,2025-11-20,22,43,56,76.79
1733,2025-11-21,21,45,56,80.36
1733,2025-11-22,20,47,56,83.93
1733,2025-11-23,19,52,56,92.86
1733,2025-11-24,18,52,56,92.86
1733,2025-11-25,17,52,56,92.86
1733,2025-11-26,16,52,56,92.86
1733,2025-11-27,15,52,56,92.86
1733,2025-11-28,14,52,56,92.86
1733,2025-11-29,13,52,56,92.86
1733,2025-11-30,12,52,56,92.86
1733,2025-12-01,11,52,56,92.86
1733,2025-12-02,10,52,56,92.86
1733,2025-12-03,9,52,56,92.86
1733,2025-12-04,8,52,56,92.86
1733,2025-12-05,7,52,56,92.86
1733,2025-12-06,6,52,56,92.86
1733,2025-12-07,5,54,56,96.43
1733,2025-12-08,4,53,56,94.64
1733,2025-12-09,3,53,56,94.64
1733,2025-12-10,2,53,56,94.64
1733,2025-12-11,1,52,56,92.86
1733,2025-12-12,0,52,56,92.86
1734,2025-07-16,23,2,42,4.76
1734,2025-07-17,22,3,42,7.14
1734,2025-07-18,21,4,42,9.52
1734,2025-07-19,20,5,42,11.9
1734,2025-07-20,19,5,42,11.9
1734,2025-07-21,18,7,42,16.67
1734,2025-07-22,17,8,42,19.05
1734,2025-07-23,16,10,42,23.81
1734,2025-07-24,15,12,42,28.57
1734,2025-07-25,14,14,42,33.33
1734,2025-07-26,13,18,42,42.86
1734,2025-07-27,12,19,42,45.24
1734,2025-07-28,11,20,42,47.62
1734,2025-07-29,10,26,42,61.9
1734,2025-07-30,9,27,42,64.29
1734,2025-07-31,8,32,42,76.19
1734,2025-08-01,7,32,42,76.19
1734,2025-08-02,6,36,42,85.71
1734,2025-08-03,5,36,42,85.71
1734,2025-08-04,4,36,42,85.71
1734,2025-08-05,3,38,42,90.48
1734,2025-08-06,2,37,42,88.1
1734,2025-08-07,1,37,42,88.1
1734,2025-08-08,0,37,42,88.1
1735,2026-05-06,27,1,51,1.96
1735,2026-05-07,26,2,51,3.92
1735,2026-05-08,25,2,51,3.92
1735,2026-05-09,24,3,51,5.88
1735,2026-05-10,23,3,51,5.88
1735,2026-05-11,22,4,51,7.84
1735,2026-05-12,21,6,51,11.76
1735,2026-05-13,20,6,51,11.76
1735,2026-05-14,19,8,51,15.69
1735,2026-05-15,18,9,51,17.65
1735,2026-05-16,17,10,51,19.61
1735,2026-05-17,16,12,51,23.53
1735,2026-05-18,15,13,51,25.49
1735,2026-05-19,14,17,51,33.33
1735,2026-05-20,13,18,51,35.29
1735,2026-05-21,12,21,51,41.18
1735,2026-05-22,11,24,51,47.06
1735,2026-05-23,10,26,51,50.98
1735,2026-05-24,9,26,51,50.98
1735,2026-05-25,8,26,51,50.98
1735,2026-05-26,7,26,51,50.98
1735,2026-05-27,6,30,51,58.82
1735,2026-05-28,5,30,51,58.82
1735,2026-05-29,4,30,51,58.82
1735,2026-05-30,3,29,51,56.86
1735,2026-05-31,2,30,51,58.82
1735,2026-06-01,1,34,51,66.67
1735,2026-06-02,0,33,51,64.71
1736,2025-08-11,30,0,49,0.0
1736,2025-08-12,29,1,49,2.04
1736,2025-08-13,28,1,49,2.04
1736,2025-08-14,27,1,49,2.04
1736,2025-08-15,26,1,49,2.04
1736,2025-08-16,25,2,49,4.08
1736,2025-08-17,24,2,49,4.08
1736,2025-08-18,23,3,49,6.12
1736,2025-08-19,22,3,49,6.12
1736,2025-08-20,21,4,49,8.16
1736,2025-08-21,20,5,49,10.2
1736,2025-08-22,19,7,49,14.29
1736,2025-08-23,18,8,49,16.33
1736,2025-08-24,17,9,49,18.37
1736,2025-08-25,16,13,49,26.53
1736,2025-08-26,15,15,49,30.61
1736,2025-08-27,14,15,49,30.61
1736,2025-08-28,13,21,49,42.86
1736,2025-08-29,12,23,49,46.94
1736,2025-08-30,11,23,49,46.94
1736,2025-08-31,10,24,49,48.98
1736,2025-09-01,9,28,49,57.14
1736,2025-09-02,8,30,49,61.22
1736,2025-09-03,7,32,49,65.31
1736,2025-09-04,6,33,49,67.35
1736,2025-09-05,5,34,49,69.39
1736,2025-09-06,4,34,49,69.39
1736,2025-09-07,3,34,49,69.39
1736,2025-09-08,2,36,49,73.47
1736,2025-09-09,1,36,49,73.47
1736,2025-09-10,0,35,49,71.43
1737,2025-11-11,17,1,32,3.12
1737,2025-11-12,16,1,32,3.12
1737,2025-11-13,15,2,32,6.25
1737,2025-11-14,14,2,32,6.25
1737,2025-11-15,13,3,32,9.38
1737,2025-11-16,12,3,32,9.38
1737,2025-11-17,11,4,32,12.5
1737,2025-11-18,10,5,32,15.62
1737,2025-11-19,9,7,32,21.88
1737,2025-11-20,8,7,32,21.88
1737,2025-11-21,7,10,32,31.25
1737,2025-11-22,6,12,32,37.5
1737,2025-11-23,5,12,32,37.5
1737,2025-11-24,4,14,32,43.75
1737,2025-11-25,3,16,32,50.0
1737,2025-11-26,2,18,32,56.25
1737,2025-11-27,1,19,32,59.38
1737,2025-11-28,0,21,32,65.62
1738,2025-08-07,32,1,49,2.04
1738,2025-08-08,31,2,49,4.08
1738,2025-08-09,30,2,49,4.08
1738,2025-08-10,29,2,49,4.08
1738,2025-08-11,28,2,49,4.08
1738,2025-08-12,27,3,49,6.12
1738,2025-08-13,26,3,49,6.12
1738,2025-08-14,25,4,49,8.16
1738,2025-08-15,24,5,49,10.2
1738,2025-08-16,23,6,49,12.24
1738,2025-08-17,22,7,49,14.29
1738,2025-08-18,21,7,49,14.29
1738,2025-08-19,20,9,49,18.37
1738,2025-08-20,19,10,49,20.41
1738,2025-08-21,18,11,49,22.45
1738,2025-08-22,17,11,49,22.45
1738,2025-08-23,16,13,49,26.53
1738,2025-08-24,15,15,49,30.61
1738,2025-08-25,14,18,49,36.73
1738,2025-08-26,13,18,49,36.73
1738,2025-08-27,12,23,49,46.94
1738,2025-08-28,11,23,49,46.94
1738,2025-08-29,10,25,49,51.02
1738,2025-08-30,9,27,49,55.1
1738,2025-08-31,8,27,49,55.1
1738,2025-09-01,7,27,49,55.1
1738,2025-09-02,6,29,49,59.18
1738,2025-09-03,5,28,49,57.14
1738,2025-09-04,4,30,49,61.22
1738,2025-09-05,3,29,49,59.18
1738,2025-09-06,2,29,49,59.18
1738,2025-09-07,1,30,49,61.22
1738,2025-09-08,0,32,49,65.31
1739,2025-08-02,30,1,56,1.79
1739,2025-08-03,29,2,56,3.57
1739,2025-08-04,28,2,56,3.57
1739,2025-08-05,27,2,56,3.57
1739,2025-08-06,26,3,56,5.36
1739,2025-08-07,25,3,56,5.36
1739,2025-08-08,24,4,56,7.14
1739,2025-08-09,23,5,56,8.93
1739,2025-08-10,22,5,56,8.93
1739,2025-08-11,21,6,56,10.71
1739,2025-08-12,20,7,56,12.5
1739,2025-08-13,19,8,56,14.29
1739,2025-08-14,18,9,56,16.07
1739,2025-08-15,17,11,56,19.64
1739,2025-08-16,16,11,56,19.64
1739,2025-08-17,15,13,56,23.21
1739,2025-08-18,14,13,56,23.21
1739,2025-08-19,13,15,56,26.79
1739,2025-08-20,12,16,56,28.57
1739,2025-08-21,11,17,56,30.36
1739,2025-08-22,10,18,56,32.14
1739,2025-08-23,9,19,56,33.93
1739,2025-08-24,8,20,56,35.71
1739,2025-08-25,7,21,56,37.5
1739,2025-08-26,6,21,56,37.5
1739,2025-08-27,5,22,56,39.29
1739,2025-08-28,4,22,56,39.29
1739,2025-08-29,3,23,56,41.07
1739,2025-08-30,2,23,56,41.07
1739,2025-08-31,1,23,56,41.07
1739,2025-09-01,0,23,56,41.07
1740,2025-07-06,37,0,50,0.0
1740,2025-07-07,36,0,50,0.0
1740,2025-07-08,35,0,50,0.0
1740,2025-07-09,34,0,50,0.0
1740,2025-07-10,33,0,50,0.0
1740,2025-07-11,32,0,50,0.0
1740,2025-07-12,31,0,50,0.0
1740,2025-07-13,30,0,50,0.0
1740,2025-07-14,29,0,50,0.0
1740,2025-07-15,28,0,50,0.0
1740,2025-07-16,27,0,50,0.0
1740,2025-07-17,26,0,50,0.0
1740,2025-07-18,25,0,50,0.0
1740,2025-07-19,24,0,50,0.0
1740,2025-07-20,23,0,50,0.0
1740,2025-07-21,22,1,50,2.0
1740,2025-07-22,21,1,50,2.0
1740,2025-07-23,20,1,50,2.0
1740,2025-07-24,19,2,50,4.0
1740,2025-07-25,18,3,50,6.0
1740,2025-07-26,17,4,50,8.0
1740,2025-07-27,16,4,50,8.0
1740,2025-07-28,15,7,50,14.0
1740,2025-07-29,14,7,50,14.0
1740,2025-07-30,13,9,50,18.0
1740,2025-07-31,12,11,50,22.0
1740,2025-08-01,11,13,50,26.0
1740,2025-08-02,10,18,50,36.0
1740,2025-08-03,9,18,50,36.0
1740,2025-08-04,8,21,50,42.0
1740,2025-08-05,7,22,50,44.0
1740,2025-08-06,6,22,50,44.0
1740,2025-08-07,5,21,50,42.0
1740,2025-08-08,4,24,50,48.0
1740,2025-08-09,3,25,50,50.0
1740,2025-08-10,2,25,50,50.0
1740,2025-08-11,1,27,50,54.0
1740,2025-08-12,0,27,50,54.0
1741,2025-08-21,18,2,48,4.17
1741,2025-08-22,17,3,48,6.25
1741,2025-08-23,16,3,48,6.25
1741,2025-08-24,15,5,48,10.42
1741,2025-08-25,14,6,48,12.5
1741,2025-08-26,13,8,48,16.67
1741,2025-08-27,12,9,48,18.75
1741,2025-08-28,11,10,48,20.83
1741,2025-08-29,10,12,48,25.0
1741,2025-08-30,9,13,48,27.08
1741,2025-08-31,8,14,48,29.17
1741,2025-09-01,7,15,48,31.25
1741,2025-09-02,6,16,48,33.33
1741,2025-09-03,5,18,48,37.5
1741,2025-09-04,4,18,48,37.5
1741,2025-09-05,3,18,48,37.5
1741,2025-09-06,2,18,48,37.5
1741,2025-09-07,1,17,48,35.42
1741,2025-09-08,0,20,48,41.67
1742,2025-12-05,16,2,56,3.57
1742,2025-12-06,15,3,56,5.36
1742,2025-12-07,14,3,56,5.36
1742,2025-12-08,13,4,56,7.14
1742,2025-12-09,12,6,56,10.71
1742,2025-12-10,11,7,56,12.5
1742,2025-12-11,10,8,56,14.29
1742,2025-12-12,9,12,56,21.43
1742,2025-12-13,8,14,56,25.0
1742,2025-12-14,7,14,56,25.0
1742,2025-12-15,6,17,56,30.36
1742,2025-12-16,5,23,56,41.07
1742,2025-12-17,4,26,56,46.43
1742,2025-12-18,3,29,56,51.79
1742,2025-12-19,2,28,56,50.0
1742,2025-12-20,1,37,56,66.07
1742,2025-12-21,0,38,56,67.86
1743,2026-01-29,31,0,30,0.0
1743,2026-01-30,30,0,30,0.0
1743,2026-01-31,29,0,30,0.0
1743,2026-02-01,28,0,30,0.0
1743,2026-02-02,27,1,30,3.33
1743,2026-02-03,26,1,30,3.33
1743,2026-02-04,25,1,30,3.33
1743,2026-02-05,24,1,30,3.33
1743,2026-02-06,23,2,30,6.67
1743,2026-02-07,22,2,30,6.67
1743,2026-02-08,21,3,30,10.0
1743,2026-02-09,20,4,30,13.33
1743,2026-02-10,19,5,30,16.67
1743,2026-02-11,18,6,30,20.0
1743,2026-02-12,17,7,30,23.33
1743,2026-02-13,16,10,30,33.33
1743,2026-02-14,15,10,30,33.33
1743,2026-02-15,14,12,30,40.0
1743,2026-02-16,13,15,30,50.0
1743,2026-02-17,12,18,30,60.0
1743,2026-02-18,11,18,30,60.0
1743,2026-02-19,10,20,30,66.67
1743,2026-02-20,9,21,30,70.0
1743,2026-02-21,8,26,30,86.67
1743,2026-02-22,7,26,30,86.67
1743,2026-02-23,6,26,30,86.67
1743,2026-02-24,5,25,30,83.33
1743,2026-02-25,4,27,30,90.0
1743,2026-02-26,3,27,30,90.0
1743,2026-02-27,2,27,30,90.0
1743,2026-02-28,1,27,30,90.0
1743,2026-03-01,0,27,30,90.0
1744,2025-09-19,40,1,29,3.45
1744,2025-09-20,39,1,29,3.45
1744,2025-09-21,38,1,29,3.45
1744,2025-09-22,37,2,29,6.9
1744,2025-09-23,36,2,29,6.9
1744,2025-09-24,35,2,29,6.9
1744,2025-09-25,34,3,29,10.34
1744,2025-09-26,33,3,29,10.34
1744,2025-09-27,32,4,29,13.79
1744,2025-09-28,31,4,29,13.79
1744,2025-09-29,30,5,29,17.24
1744,2025-09-30,29,6,29,20.69
1744,2025-10-01,28,6,29,20.69
1744,2025-10-02,27,7,29,24.14
1744,2025-10-03,26,8,29,27.59
1744,2025-10-04,25,9,29,31.03
1744,2025-10-05,24,10,29,34.48
1744,2025-10-06,23,10,29,34.48
1744,2025-10-07,22,11,29,37.93
1744,2025-10-08,21,11,29,37.93
1744,2025-10-09,20,12,29,41.38
1744,2025-10-10,19,12,29,41.38
1744,2025-10-11,18,14,29,48.28
1744,2025-10-12,17,15,29,51.72
1744,2025-10-13,16,15,29,51.72
1744,2025-10-14,15,16,29,55.17
1744,2025-10-15,14,16,29,55.17
1744,2025-10-16,13,16,29,55.17
1744,2025-10-17,12,16,29,55.17
1744,2025-10-18,11,17,29,58.62
1744,2025-10-19,10,17,29,58.62
1744,2025-10-20,9,17,29,58.62
1744,2025-10-21,8,17,29,58.62
1744,2025-10-22,7,17,29,58.62
1744,2025-10-23,6,17,29,58.62
1744,2025-10-24,5,16,29,55.17
1744,2025-10-25,4,17,29,58.62
1744,2025-10-26,3,17,29,58.62
1744,2025-10-27,2,17,29,58.62
1744,2025-10-28,1,17,29,58.62
1744,2025-10-29,0,17,29,58.62
1745,2026-06-04,14,4,36,11.11
1745,2026-06-05,13,6,36,16.67
1745,2026-06-06,12,6,36,16.67
1745,2026-06-07,11,8,36,22.22
1745,2026-06-08,10,10,36,27.78
1745,2026-06-09,9,10,36,27.78
1745,2026-06-10,8,11,36,30.56
1745,2026-06-11,7,11,36,30.56
1745,2026-06-12,6,13,36,36.11
1745,2026-06-13,5,13,36,36.11
1745,2026-06-14,4,14,36,38.89
1745,2026-06-15,3,14,36,38.89
1745,2026-06-16,2,16,36,44.44
1745,2026-06-17,1,16,36,44.44
1745,2026-06-18,0,16,36,44.44
1746,2026-02-06,16,4,51,7.84
1746,2026-02-07,15,5,51,9.8
1746,2026-02-08,14,5,51,9.8
1746,2026-02-09,13,7,51,13.73
1746,2026-02-10,12,8,51,15.69
1746,2026-02-11,11,9,51,17.65
1746,2026-02-12,10,10,51,19.61
1746,2026-02-13,9,11,51,21.57
1746,2026-02-14,8,13,51,25.49
1746,2026-02-15,7,14,51,27.45
1746,2026-02-16,6,16,51,31.37
1746,2026-02-17,5,17,51,33.33
1746,2026-02-18,4,19,51,37.25
1746,2026-02-19,3,19,51,37.25
1746,2026-02-20,2,22,51,43.14
1746,2026-02-21,1,24,51,47.06
1746,2026-02-22,0,24,51,47.06
1747,2025-09-25,31,0,42,0.0
1747,2025-09-26,30,0,42,0.0
1747,2025-09-27,29,0,42,0.0
1747,2025-09-28,28,0,42,0.0
1747,2025-09-29,27,0,42,0.0
1747,2025-09-30,26,1,42,2.38
1747,2025-10-01,25,1,42,2.38
1747,2025-10-02,24,1,42,2.38
1747,2025-10-03,23,1,42,2.38
1747,2025-10-04,22,1,42,2.38
1747,2025-10-05,21,2,42,4.76
1747,2025-10-06,20,3,42,7.14
1747,2025-10-07,19,3,42,7.14
1747,2025-10-08,18,4,42,9.52
1747,2025-10-09,17,5,42,11.9
1747,2025-10-10,16,6,42,14.29
1747,2025-10-11,15,8,42,19.05
1747,2025-10-12,14,9,42,21.43
1747,2025-10-13,13,11,42,26.19
1747,2025-10-14,12,14,42,33.33
1747,2025-10-15,11,15,42,35.71
1747,2025-10-16,10,19,42,45.24
1747,2025-10-17,9,19,42,45.24
1747,2025-10-18,8,21,42,50.0
1747,2025-10-19,7,21,42,50.0
1747,2025-10-20,6,22,42,52.38
1747,2025-10-21,5,24,42,57.14
1747,2025-10-22,4,25,42,59.52
1747,2025-10-23,3,26,42,61.9
1747,2025-10-24,2,25,42,59.52
1747,2025-10-25,1,28,42,66.67
1747,2025-10-26,0,28,42,66.67
1748,2026-02-21,18,11,54,20.37
1748,2026-02-22,17,12,54,22.22
1748,2026-02-23,16,12,54,22.22
1748,2026-02-24,15,13,54,24.07
1748,2026-02-25,14,16,54,29.63
1748,2026-02-26,13,16,54,29.63
1748,2026-02-27,12,18,54,33.33
1748,2026-02-28,11,20,54,37.04
1748,2026-03-01,10,23,54,42.59
1748,2026-03-02,9,23,54,42.59
1748,2026-03-03,8,25,54,46.3
1748,2026-03-04,7,25,54,46.3
1748,2026-03-05,6,29,54,53.7
1748,2026-03-06,5,30,54,55.56
1748,2026-03-07,4,30,54,55.56
1748,2026-03-08,3,30,54,55.56
1748,2026-03-09,2,30,54,55.56
1748,2026-03-10,1,30,54,55.56
1748,2026-03-11,0,34,54,62.96
1749,2025-07-02,30,0,40,0.0
1749,2025-07-03,29,1,40,2.5
1749,2025-07-04,28,1,40,2.5
1749,2025-07-05,27,1,40,2.5
